x;y
1;1418.4996
2;578.6699
3;935.6723
4;597.9839
5;497.859
6;550.1986
7;400.7542
8;361.27
9;920.4715
10;764.4914
11;733.0023
12;535.5678
13;371.3196
14;517.9291
15;541.6842
16;409.4654
17;583.1689
18;492.6605
19;790.0689
20;458.2501
21;490.138
22;560.6384
